"chr" "start" "end" "length" "nCG" "meanMethy1" "meanMethy2" "diff.Methy" "areaStat"
"chr19" 43979960 43980061 102 9 0.0528496562500195 0.0020382282841759 0.0508114279658436 21.7640571297239
"chr19" 10404861 10404925 65 7 0.0679694094176482 0.0021673866391947 0.0658020227784535 21.7501498357757
"chr19" 42033254 42033369 116 9 0.0611881789332248 0.00310240654998258 0.0580857723832422 21.7454991006206
"chr19" 44969070 44969131 62 8 0.100554329257017 0.00214877196975996 0.0984055572872572 21.7024700777239
"chr19" 28186653 28186721 69 9 0.0340642659018529 0.00762348216675175 0.0264407837351011 21.6919310106487
"chr19" 26109749 26109804 56 9 0.0257090584458439 0.141466622087609 -0.115757563641765 -21.6717439787909
"chr19" 45709674 45709793 120 8 0.0309729626201854 0.00101247489701279 0.0299604877231726 21.6103718391085
"chr19" 32167798 32167876 79 7 0.102118080194038 0.0014017247935509 0.100716355400487 21.6098813710129
"chr19" 44352425 44352498 74 9 0.0653024537042573 0.00913858680475716 0.0561638668995002 21.5510968756755
"chr19" 5740885 5740996 112 9 0.0311293084517173 0.00186144619289308 0.0292678622588243 21.5163205490407
"chr19" 25662656 25662750 95 8 0.099205184112314 0.00237724866290557 0.0968279354494084 21.5024959876284
"chr19" 9401804 9401862 59 9 0.0724705600268041 0.00238305257795515 0.0700875074488489 21.4891959416343
"chr19" 12762230 12762298 69 9 0.0799070665054698 0.00243344869118206 0.0774736178142877 21.4485869982227
"chr19" 6342620 6342694 75 6 0.065103883119939 0.00211607827008692 0.062987804849852 21.4458229533695
"chr19" 57233014 57233090 77 7 0.0593933202895928 0.00230939699098247 0.0570839232986104 21.437271226336
"chr19" 37469622 37469688 67 9 0.0016539813897215 0.0562080572211884 -0.0545540758314669 -21.4234731699647
"chr19" 54108054 54108104 51 8 0.12230875605762 0.00171735965214562 0.120591396405475 21.4188571179076
"chr19" 40209421 40209539 119 8 0.143703533365525 0.0020024159893952 0.141701117376129 21.4135579725405
"chr19" 7039662 7039867 206 7 0.0561320412409016 0.00187477959789363 0.054257261643008 21.4112123717316
"chr19" 56876430 56876492 63 9 0.0381754904585888 0.00166020072638209 0.0365152897322067 21.4067709799741
"chr19" 32943517 32943583 67 8 0.0641657831791893 0.00481905117844341 0.0593467320007459 21.361472227403
"chr19" 3529512 3529653 142 8 0.0944808869337465 0.00149830536503452 0.092982581568712 21.3491561626562
"chr19" 4334538 4334615 78 7 0.103290015385846 0.00177851592394135 0.101511499461905 21.3338677358383
"chr19" 6540873 6540931 59 9 0.0445595459442858 0.0019872994927496 0.0425722464515361 21.3274397954524
"chr19" 42642391 42642448 58 7 0.00191881467368474 0.138871861059727 -0.136953046386042 -21.3087355708087
"chr19" 4157824 4157881 58 7 0.00194736679059756 0.0638613785517275 -0.0619140117611299 -21.2898683707242
"chr19" 46566959 46567012 54 7 0.112535938234993 0.0278091957763227 0.0847267424586704 21.2871563758202
"chr19" 28174443 28174498 56 7 0.207969555433095 0.0142366156050709 0.193732939828024 21.2856630585442
"chr19" 57290808 57290956 149 8 0.060117744887634 0.00231452554369825 0.0578032193439358 21.2737526107765
"chr19" 25324164 25324220 57 7 0.0360071305206094 0.00830050308439194 0.0277066274362175 21.2703921935798
"chr19" 42498439 42498525 87 7 0.107408591578871 0.00218758942213449 0.105221002156737 21.2480819574871
"chr19" 3133315 3133365 51 8 0.0241606600693287 0.00167888815492345 0.0224817719144053 21.2390908143843
"chr19" 10877568 10877639 72 7 0.0937847340540512 0.00189317038497716 0.091891563669074 21.223683631776
"chr19" 18548728 18548830 103 8 0.0600126157005355 0.00115873610204355 0.0588538795984919 21.1855074206785
"chr19" 5505213 5505300 88 8 0.0781636876538938 0.00185198953404196 0.0763116981198518 21.1580066207521
"chr19" 9960581 9960644 64 8 0.00208402649675444 0.0762367766598058 -0.0741527501630514 -21.1333355950911
"chr19" 42758823 42758932 110 8 0.0459103659217365 0.00161433511959413 0.0442960308021424 21.1227994634304
"chr19" 42302749 42302816 68 7 0.0947474673542093 0.0014994286064954 0.0932480387477139 21.0678555059327
"chr19" 57460105 57460175 71 7 0.0592885676817356 0.00214607155625916 0.0571424961254764 21.0618934634619
"chr19" 45447345 45447497 153 8 0.0848496292285034 0.0024093377325672 0.0824402914959362 21.0604838413723
"chr19" 57400128 57400243 116 8 0.0532441493219266 0.00306819968802676 0.0501759496338999 21.0257808527935
"chr19" 29605202 29605286 85 8 0.162529220483497 0.00146443310457669 0.161064787378921 21.0168434510784
"chr19" 44101147 44101283 137 7 0.0943003208999075 0.00174806029285348 0.092552260607054 21.0012921480857
"chr19" 47366264 47366330 67 9 0.00398042372778344 0.095067051827629 -0.0910866280998455 -20.9867431859805
"chr19" 43915585 43915698 114 7 0.0749329874246339 0.00203564830103831 0.0728973391235956 20.9630315234582
"chr19" 37222755 37222865 111 4 0.0343255794465778 0.00067486004757583 0.033650719399002 20.9550763423551
"chr19" 10235817 10236099 283 8 0.122075971350121 0.00181256739410794 0.120263403956013 20.9482782933532
"chr19" 42344620 42344772 153 8 0.0570656613458004 0.00200474496659339 0.055060916379207 20.9353970399909
"chr19" 42302956 42303049 94 7 0.0482486849186382 0.0015298289153032 0.046718856003335 20.9230848529552
"chr19" 42623413 42623506 94 7 0.160167702589487 0.0022782265376994 0.157889476051788 20.9191094778359
"chr19" 10834508 10834620 113 7 0.0657132758319018 0.00217107081175881 0.0635422050201429 20.9053170065896
"chr19" 16993672 16993769 98 7 0.0869756048846203 0.00273227229396649 0.0842433325906538 20.8911735764155
"chr19" 23844751 23844841 91 9 0.0139540198374258 0.089663215153157 -0.0757091953157312 -20.8873336438421
"chr19" 47609095 47609152 58 7 0.0818062802851906 0.00189659445441117 0.0799096858307795 20.8855183680555
"chr19" 46137307 46137402 96 9 0.00313298466853683 0.0484973445097046 -0.0453643598411677 -20.8854204193281
"chr19" 55458310 55458363 54 8 0.0431342032342905 0.00251391331260986 0.0406202899216807 20.8373075845687
"chr19" 44326215 44326368 154 7 0.0870246693243962 0.00217819157731321 0.084846477747083 20.835354365027
"chr19" 6919977 6920029 53 9 0.00278233133465595 0.0367968073920648 -0.0340144760574088 -20.7939539072278
"chr19" 53882279 53882339 61 6 0.198863001925755 0.00172753338461714 0.197135468541137 20.7897991728489
"chr19" 45927743 45927835 93 8 0.0893641917482793 0.0030588342110394 0.0863053575372399 20.7691354512214
"chr19" 32475801 32475851 51 6 0.0637139856161312 0.00168720020369031 0.0620267854124409 20.7539536524345
"chr19" 55377384 55377447 64 7 0.0729705607645623 0.00186268815920556 0.0711078726053568 20.715425773563
"chr19" 5735694 5735747 54 8 0.0234824385117737 0.111224160850261 -0.0877417223384877 -20.6957107761284
"chr19" 43894988 43895059 72 7 0.0666468978085458 0.00227402236874424 0.0643728754398015 20.6588149413322
"chr19" 46135691 46135770 80 6 0.0888812796892773 0.00379709501973375 0.0850841846695436 20.654624675336
"chr19" 41785317 41785388 72 7 0.0863320084482181 0.00192451740390473 0.0844074910443133 20.6507547138899
"chr19" 15894654 15894733 80 7 0.0648890930569906 0.00187208903960032 0.0630170040173903 20.6460050833098
"chr19" 43940351 43940445 95 9 0.0227636649773117 0.000610570021581389 0.0221530949557303 20.585005372374
"chr19" 45725957 45726036 80 6 0.0930458883011962 0.00238305602830769 0.0906628322728886 20.5153280476558
"chr19" 46637614 46637682 69 7 0.0612514444872321 0.00164841350869778 0.0596030309785343 20.5124878479361
"chr19" 10819096 10819146 51 6 0.178725706150127 0.00169382258059454 0.177031883569533 20.5103360479884
"chr19" 42392943 42393038 96 8 0.0389086050462028 0.00158109211518685 0.0373275129310159 20.4986812535492
"chr19" 37932597 37932726 130 8 0.0848254753139169 0.00168609976778975 0.0831393755461271 20.4937331021161
"chr19" 43534861 43534953 93 7 0.0658905346476708 0.00265441800303639 0.0632361166446344 20.4827642192298
"chr19" 38259970 38260083 114 6 0.151721574892916 0.00215702044371701 0.149564554449199 20.4824187913044
"chr19" 59211536 59211604 69 7 0.0197745393554243 0.00422139195753038 0.015553147397894 20.4664038012014
"chr19" 16923220 16923295 76 7 0.0886860972288988 0.00177549180378252 0.0869106054251163 20.458399793519
"chr19" 56741954 56742045 92 8 0.0553801599973261 0.00264352501068999 0.0527366349866361 20.4414498743863
"chr19" 43915769 43915837 69 7 0.0783140341696936 0.0022755162542603 0.0760385179154333 20.4171741389415
"chr19" 37346449 37346603 155 5 0.0453550198175392 0.00117055472121643 0.0441844650963228 20.4063360176672
"chr19" 37412439 37412507 69 7 0.0851905245044747 0.00191435981810459 0.0832761646863701 20.3546880482834
"chr19" 56776450 56776504 55 7 0.126327932299866 0.0023921718779166 0.123935760421949 20.3539229599954
"chr19" 42403401 42403477 77 7 0.0669110413918866 0.00138858704676471 0.0655224543451219 20.345000071469
"chr19" 29666993 29667129 137 7 0.0155290383120037 0.00296527872428459 0.0125637595877191 20.3434355353505
"chr19" 47552458 47552532 75 9 0.0533072947063296 0.00209718817533524 0.0512101065309944 20.3388154316493
"chr19" 3810372 3810442 71 6 0.0330779400146388 0.00629705168642912 0.0267808883282097 20.3163273325343
"chr19" 38102295 38102351 57 6 0.036787180141735 0.00167005716817656 0.0351171229735584 20.3149849560632
"chr19" 46973331 46973388 58 7 0.0758247591635609 0.00163849898640013 0.0741862601771608 20.2807939983908
"chr19" 58664912 58664972 61 7 0.058339880061555 0.0021758031264004 0.0561640769351546 20.2591361352849
"chr19" 25286285 25286359 75 7 0.0862275370680994 0.00230290287191525 0.0839246341961842 20.2493998691598
"chr19" 59651654 59651716 63 7 0.028132847767823 0.000645646081486608 0.0274872016863364 20.2203589766823
"chr19" 40841168 40841225 58 7 0.151409273220672 0.00224753391209143 0.14916173930858 20.1919112831005
"chr19" 47386181 47386244 64 5 0.0794509562596334 0.00254875819876062 0.0769021980608728 20.1852699603778
"chr19" 47515736 47515801 66 7 0.059924195466531 0.00210458282548636 0.0578196126410447 20.1751413368136
"chr19" 55445732 55445790 59 7 0.0677790180857386 0.00175036490184466 0.0660286531838939 20.1511359018568
"chr19" 41620784 41620850 67 7 0.0668951795905193 0.00268944912684064 0.0642057304636786 20.1319232647556
"chr19" 18498807 18498899 93 7 0.159573901144494 0.00229505468425823 0.157278846460236 20.111350106537
"chr19" 57183212 57183320 109 7 0.0907399360574837 0.00140519125634466 0.0893347448011391 20.1058826726825
"chr19" 36827908 36828114 207 7 0.139473267927238 0.00129885928837047 0.138174408638867 20.0859598778428
"chr19" 56732171 56732312 142 7 0.0750362629812457 0.00164770758480993 0.0733885553964358 20.0712141894516
"chr19" 29303336 29303394 59 7 0.0927872828414125 0.00277731827493358 0.0900099645664789 20.0692093977833
"chr19" 6315811 6315877 67 7 0.0694557646721189 0.00146389256573416 0.0679918721063847 20.0578936721286
"chr19" 7853532 7853603 72 7 0.00960943633728283 0.0860310079156974 -0.0764215715784146 -20.0291318521509
"chr19" 53718051 53718111 61 9 0.0479332817710945 0.00180328235321165 0.0461299994178828 19.9884604159319
"chr19" 21241623 21241689 67 9 0.0170565359746964 0.112864284850505 -0.0958077488758085 -19.9837653393977
"chr19" 29164906 29165135 230 6 0.0670978369841104 0.00177154298089156 0.0653262940032188 19.9634073007921
"chr19" 25314878 25314970 93 6 0.0679229730930147 0.00225120972491367 0.065671763368101 19.9272898158659
"chr19" 58030783 58030837 55 6 0.06260189083256 0.00176102796498525 0.0608408628675747 19.8945159126583
"chr19" 47375982 47376129 148 6 0.12821382012278 0.00245032602002281 0.125763494102757 19.8868607255975
"chr19" 20433081 20433181 101 8 0.0300929461943525 0.0125024767399903 0.0175904694543622 19.8698898868012
"chr19" 12756297 12756356 60 7 0.167303469185312 0.0025645419023061 0.164738927283006 19.8441611707058
"chr19" 58656866 58656937 72 6 0.00284592849196325 0.378415741967968 -0.375569813476005 -19.8299319141258
"chr19" 38871171 38871248 78 7 0.0758780518218016 0.00209493192048574 0.0737831199013159 19.8248091079021
"chr19" 57124809 57124961 153 7 0.0858028319676095 0.00196636242570274 0.0838364695419068 19.7738364405582
"chr19" 28713159 28713357 199 8 0.0732917792110552 0.00218398197134189 0.0711077972397133 19.7407508035658
"chr19" 24124382 24124449 68 7 0.0878390642850637 0.0022939232146774 0.0855451410703863 19.7292604104245
"chr19" 6148820 6148877 58 7 0.0526778582569214 0.00104879137337848 0.0516290668835429 19.7229315893596
"chr19" 43960109 43960212 104 6 0.0534509621381832 0.00154280775746875 0.0519081543807145 19.6871245094799
"chr19" 6366210 6366500 291 7 0.10094832103148 0.00222487715598864 0.0987234438754913 19.6854786801325
"chr19" 18648750 18648818 69 6 0.12185109363954 0.0418298939754582 0.0800211996640821 19.6783957096838
"chr19" 28603170 28603237 68 7 0.11241318723114 0.0167959323076381 0.0956172549235016 19.6769959440385
"chr19" 39237363 39237417 55 8 0.0250982318354797 0.00145374411391094 0.0236444877215688 19.6755016047971
"chr19" 58410870 58410998 129 7 0.0777837102269318 0.00294897813742478 0.074834732089507 19.67423648046
"chr19" 43604136 43604238 103 7 0.00277627626623194 0.0579044862565713 -0.0551282099903393 -19.6502399022118
"chr19" 36992684 36992750 67 7 0.0818702434032281 0.00260319979201319 0.0792670436112149 19.6304460720736
"chr19" 23404568 23404619 52 7 0.130571795779279 0.0293156084844249 0.101256187294854 19.617056646991
"chr19" 56995450 56995505 56 7 0.0683314928063421 0.00315146317529558 0.0651800296310465 19.6151670791911
"chr19" 24518123 24518304 182 7 0.0700220828619183 0.00252669698508414 0.0674953858768341 19.6050602656788
"chr19" 27704210 27704294 85 7 0.102461861729955 0.00201739985094798 0.100444461879007 19.5862489580434
"chr19" 41833657 41833714 58 7 0.00194876413967697 0.119422941430153 -0.117474177290476 -19.5836437222657
"chr19" 38474881 38474973 93 7 0.138587392717582 0.00321711890214416 0.135370273815438 19.5602032895057
"chr19" 37298883 37298944 62 9 0.0407721735388384 0.00279841744281417 0.0379737560960242 19.543142746345
"chr19" 44521095 44521157 63 7 0.0540104519627374 0.00142033937689504 0.0525901125858423 19.5423534165061
"chr19" 4166094 4166167 74 9 0.0484316324178862 0.00315536270629432 0.0452762697115919 19.5330453303574
"chr19" 9077703 9077839 137 7 0.0770629504271987 0.00234580187196201 0.0747171485552367 19.5278769227561
"chr19" 44291847 44291913 67 7 0.079329576135272 0.00291082147260873 0.0764187546626633 19.5262533692139
"chr19" 20361347 20361403 57 7 0.067996664167247 0.00300727027077017 0.0649893938964768 19.5178046221731
"chr19" 40358993 40359079 87 5 0.0885378153981285 0.00317175358601746 0.085366061812111 19.4778289841779
"chr19" 5008275 5008359 85 6 0.0304125848145445 0.00917730847031672 0.0212352763442277 19.4673802804307
"chr19" 43920353 43920430 78 7 0.0438635435071527 0.00156905389000075 0.042294489617152 19.4404339178205
"chr19" 18559752 18559838 87 6 0.101536892380426 0.00205224697599274 0.0994846454044332 19.4057532963595
"chr19" 32101754 32101828 75 7 0.101884347273125 0.00253406852141486 0.09935027875171 19.4013840955608
"chr19" 34268232 34268308 77 7 0.0441495273077215 0.00352134495422998 0.0406281823534915 19.4010224269924
"chr19" 53286504 53286719 216 7 0.0851703313897686 0.00177678791587577 0.0833935434738928 19.3970742494608
"chr19" 38485400 38485489 90 7 0.0033954690334708 0.142485427131383 -0.139089958097912 -19.3938137039103
"chr19" 44424354 44424507 154 5 0.0416091917455267 0.00160911829069189 0.0400000734548349 19.3709106975014
"chr19" 13023735 13023821 87 9 0.0371844561086243 0.0106692460290901 0.0265152100795342 19.3606030007904
"chr19" 8793302 8793365 64 7 0.0746988673053146 0.00285390921884262 0.071844958086472 19.3432114882001
"chr19" 58208907 58208964 58 7 0.0468070569079631 0.00224303557534675 0.0445640213326163 19.3229534546147
"chr19" 4909816 4909907 92 9 0.0460827762596264 0.00354001373686352 0.0425427625227629 19.3226521649955
"chr19" 5735460 5735516 57 6 0.0211463124233028 0.087201942574122 -0.0660556301508192 -19.3092642350861
"chr19" 57208564 57208670 107 8 0.0970013134188701 0.00153824408765372 0.0954630693312164 19.2915269601905
"chr19" 38858783 38858951 169 6 0.132747945957569 0.00172485886591562 0.131023087091653 19.2897906714603
"chr19" 55445004 55445060 57 6 0.0493012674083339 0.00227804043980311 0.0470232269685308 19.2211702095112
"chr19" 4970161 4970215 55 7 0.1128274684618 0.00147118927615564 0.111356279185644 19.2191414876656
"chr19" 46549063 46549130 68 7 0.0407903039418963 0.00149492165831565 0.0392953822835807 19.1745957095182
"chr19" 55385469 55385534 66 7 0.0753922121056718 0.00325142138990441 0.0721407907157674 19.1536065215897
"chr19" 6312224 6312322 99 7 0.084162221746818 0.0016751755719765 0.0824870461748415 19.150790998887
"chr19" 29015386 29015489 104 6 0.0703552534392912 0.00178380842572876 0.0685714450135625 19.1184113512857
"chr19" 45892052 45892140 89 7 0.100677631860009 0.00244783688191021 0.0982297949780992 19.0737082223695
"chr19" 44414125 44414204 80 9 0.0027640876338035 0.0923695595183417 -0.0896054718845382 -19.0604931300549
"chr19" 40359149 40359206 58 7 0.0538725753445074 0.00234634206391179 0.0515262332805956 19.0509926228361
